OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
18:16,18:16 - 18:18,这也是v015吗,zh,SPEAKER_03,18:16,18:16 - 18:18,这也是v015吗,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:18,18:18 - 18:21,,,,18:18,18:18 - 18:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:21,18:21 - 18:22,Çokお話が沢山出てきました,ja,SPEAKER_03,18:21,18:21 - 18:22,等下 没点到那个,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
18:22,18:22 - 18:23,You,en,SPEAKER_03,18:22,18:22 - 18:23,没点到,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
18:23,18:23 - 18:25,,,,18:23,18:23 - 18:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:25,18:25 - 18:25,看現在有了,zh,SPEAKER_02,18:25,18:25 - 18:25,看現在有了,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:25,18:25 - 18:33,,,,18:25,18:25 - 18:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:33,18:33 - 18:34,컨실뉴트,ko,SPEAKER_04,18:33,18:33 - 18:34,continue,zh,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
18:34,18:34 - 18:40,,,,18:34,18:34 - 18:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:40,18:40 - 18:40,Welcome!,en,SPEAKER_10,18:40,18:40 - 18:40,Welcome!,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:40,18:40 - 18:41,,,,18:40,18:40 - 18:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:41,18:41 - 18:44,You will hear some sentences and you will find the right picture.,en,SPEAKER_10,18:41,18:41 - 18:44,You will hear some sentences and you will find the right picture.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:44,18:44 - 18:45,,,,18:44,18:44 - 18:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:45,18:45 - 18:46,Let's try it out!,en,SPEAKER_10,18:45,18:45 - 18:46,Let's try it out!,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:46,18:46 - 18:47,,,,18:46,18:46 - 18:47,,,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:47,18:47 - 18:48,Are you ready?,en,SPEAKER_10,18:47,18:47 - 18:48,Are you ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:48,18:48 - 18:49,,,,18:48,18:48 - 18:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:49,18:49 - 18:51,The picture is on the bed.,en,SPEAKER_10,18:49,18:49 - 18:51,The picture is on the bed.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:51,18:51 - 18:52,,,,18:51,18:51 - 18:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
18:52,18:52 - 18:54,On the bed.,en,SPEAKER_09,18:52,18:52 - 18:54,On the bed.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
18:54,18:54 - 19:00,,,,18:54,18:54 - 19:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:00,19:00 - 19:02,The blue snake is eating apples.,en,SPEAKER_09,19:00,19:00 - 19:02,The blue snake is eating apples.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:02,19:02 - 19:06,,,,19:02,19:02 - 19:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:06,19:06 - 19:07,Keep it up!,en,SPEAKER_10,19:06,19:06 - 19:07,Keep it up!,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:07,19:07 - 19:08,,,,19:07,19:07 - 19:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:08,19:08 - 19:09,Let's do some more.,en,SPEAKER_10,19:08,19:08 - 19:09,Let's do some more.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:09,19:09 - 19:12,Press the start button to keep going.,en,SPEAKER_10,19:09,19:09 - 19:12,Press the start button to keep going.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:12,19:12 - 19:13,How should i start?,en,SPEAKER_09,19:12,19:12 - 19:13,开始 start,en + zh,Speaker 2 Child,No difference,00:00:00,5,TRUE,TRUE,TRUE
19:13,19:13 - 19:20,,,,19:13,19:13 - 19:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:20,19:20 - 19:21,The girl has the apples.,en,SPEAKER_09,19:20,19:20 - 19:21,The girl has the apples.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:21,19:21 - 19:23,,,,19:21,19:21 - 19:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:23,19:23 - 19:24,Apples,zh,SPEAKER_08,19:23,19:23 - 19:24,Apples,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,TRUE,TRUE
19:24,19:24 - 19:25,,,,19:24,19:24 - 19:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:25,19:25 - 19:27,所以是很多蘋果,zh,SPEAKER_08,19:25,19:25 - 19:27,所以是很多蘋果,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:27,19:27 - 19:30,,,,19:27,19:27 - 19:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:30,19:30 - 19:32,The farmer has the pumpkin.,en,SPEAKER_09,19:30,19:30 - 19:32,The farmer has the pumpkin.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
19:32,19:32 - 19:34,,,,19:32,19:32 - 19:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:34,19:34 - 19:36,Pumpkin没有字 所以是一个,zh,SPEAKER_08,19:34,19:34 - 19:36,Pumpkin没有s 所以是一个,en + zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,TRUE,TRUE
19:36,19:36 - 19:41,,,,19:36,19:36 - 19:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
19:41,19:41 - 19:43,The girl makes the cakes.,en,SPEAKER_09,19:41,19:41 - 19:45,The girl makes the cakes.,en,Speaker 1 System,No difference,00:00:02,0,FALSE,FALSE,TRUE
19:43,19:43 - 19:47,,,,19:45,19:45 - 19:47,cakes,en,Speaker 2 Child,00:02,00:00:02,1,TRUE,TRUE,TRUE
19:47,19:47 - 19:49,所以就是兩個蛋糕很多蛋糕,zh,SPEAKER_08,19:47,19:47 - 19:49,所以就是兩個蛋糕很多蛋糕,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,TRUE,TRUE
19:49,19:49 - 19:53,,,,19:49,19:49 - 19:52,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
19:53,19:53 - 19:54,With the ball.,en,SPEAKER_09,19:52,19:52 - 19:54,The cat plays with the ball,en,Speaker 1 System,00:01,00:00:01,3,TRUE,FALSE,TRUE
19:54,19:54 - 20:03,,,,19:54,19:54 - 20:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:03,20:03 - 20:05,The squirrel has the flowers.,en,SPEAKER_09,20:03,20:03 - 20:05,The squirrel has the flowers.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
20:05,20:05 - 20:06,,,,20:05,20:05 - 20:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:06,20:06 - 20:07,Flowers!,en,SPEAKER_09,20:06,20:06 - 20:07,Flowers!,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
20:07,20:07 - 20:11,,,,20:07,20:07 - 20:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:11,20:11 - 20:13,The duck has the leaf.,en,SPEAKER_09,20:11,20:11 - 20:13,The duck has the leaf.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
20:13,20:13 - 20:14,,,,20:13,20:13 - 20:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:14,20:14 - 20:15,Belief,en,SPEAKER_09,20:14,20:14 - 20:15,the leaf,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
20:15,20:15 - 20:22,,,,20:15,20:15 - 20:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:22,20:22 - 20:24,The horse eats the carrots.,en,SPEAKER_09,20:22,20:22 - 20:25,The horse eats the carrots.,en,Speaker 1 System,No difference,00:00:01,0,FALSE,FALSE,TRUE
20:24,20:24 - 20:32,,,,20:25,20:25 - 20:32,carrots,en,Speaker 2 Child,00:01,00:00:01,1,TRUE,TRUE,TRUE
20:32,20:32 - 20:34,The fox points at the tree.,en,SPEAKER_09,20:32,20:32 - 20:34,The fox points at the tree.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
20:34,20:34 - 20:37,,,,20:34,20:34 - 20:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:37,20:37 - 20:37,Damn.,en,SPEAKER_04,20:37,20:37 - 20:37,,,,No difference,00:00:00,1,TRUE,FALSE,FALSE
20:37,20:37 - 20:38,,,,20:37,20:37 - 20:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:38,20:38 - 20:38,[rang &tv static],en,SPEAKER_04,20:38,20:38 - 20:38,unclear,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,TRUE,TRUE
20:38,20:38 - 20:43,,,,20:38,20:38 - 20:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:43,20:43 - 20:47,You're doing such a good job that puppy gets some snacks.,en,SPEAKER_10,20:43,20:43 - 20:47,You're doing such a good job that puppy gets some snacks.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
20:47,20:47 - 20:48,,,,20:47,20:47 - 20:48,snacks,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
20:48,20:48 - 20:50,Let's keep going so he can get some more.,en,SPEAKER_10,20:48,20:48 - 20:50,Let's keep going so he can get some more.,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
20:50,20:50 - 20:50,Are you ready?,en,SPEAKER_08,20:50,20:50 - 20:50,Are you ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
20:50,20:50 - 20:51,Are you ready?,en,SPEAKER_10,20:50,20:50 - 20:52,,en,Speaker 1 System,No difference,00:00:01,3,TRUE,FALSE,TRUE
20:51,20:51 - 20:54,,,,20:52,20:52 - 20:54,早饭都没有吃呢,zh,Speaker 2 Child,00:01,00:00:01,7,TRUE,TRUE,TRUE
20:54,20:54 - 20:55,I'm just going to go.,en,SPEAKER_08,20:54,20:54 - 20:55,我只喝了一个粥,zh,Speaker 2 Child,No difference,00:00:00,13,TRUE,TRUE,TRUE
20:55,20:55 - 21:02,,,,20:55,20:55 - 21:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:02,21:02 - 21:04,The corn is between the bottles.,en,SPEAKER_10,21:02,21:02 - 21:04,The corn is between the bottles.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:04,21:04 - 21:05,,,,21:04,21:04 - 21:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:05,21:05 - 21:05,Between.,en,SPEAKER_04,21:05,21:05 - 21:05,Between.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:05,21:05 - 21:10,,,,21:05,21:05 - 21:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:10,21:10 - 21:13,"Mm-hmm, i think that's in the middle.",en,SPEAKER_08,21:10,21:10 - 21:13,"Mm-hmm, i think that's in the middle.",en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:13,21:13 - 21:15,The elephant is behind the fence.,en,SPEAKER_10,21:13,21:13 - 21:15,The elephant is behind the fence.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:15,21:15 - 21:16,,,,21:15,21:15 - 21:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:16,21:16 - 21:18,Behind the fence.,en,SPEAKER_08,21:16,21:16 - 21:18,Behind the fence.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:18,21:18 - 21:22,,,,21:18,21:18 - 21:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:22,21:22 - 21:24,The flower is under at the table.,en,SPEAKER_10,21:22,21:22 - 21:24,The flower is under the table.,en,Speaker 1 System,No difference,00:00:00,1,TRUE,FALSE,TRUE
21:24,21:24 - 21:25,,,,21:24,21:24 - 21:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:25,21:25 - 21:27,Under the table.,en,SPEAKER_04,21:25,21:25 - 21:27,Under the table.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:27,21:27 - 21:32,,,,21:27,21:27 - 21:32,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:32,21:32 - 21:34,The rabbit is next to the basket.,en,SPEAKER_10,21:32,21:32 - 21:35,The rabbit is next to the basket.,en,Speaker 1 System,No difference,00:00:01,0,FALSE,FALSE,TRUE
21:34,21:34 - 21:37,,,,21:35,21:35 - 21:37,next,en,Speaker 2 Child,00:01,00:00:01,1,TRUE,TRUE,TRUE
21:37,21:37 - 21:39,She's really funny.,en,SPEAKER_08,21:37,21:37 - 21:39,next是什么意思呢,en + zh,Speaker 2 Child,No difference,00:00:00,9,TRUE,TRUE,TRUE
21:39,21:39 - 21:41,,,,21:39,21:39 - 21:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:41,21:41 - 21:42,Lee's,en,SPEAKER_08,21:41,21:41 - 21:42,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
21:42,21:42 - 21:42,,en,SPEAKER_08,21:42,21:42 - 21:42,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:42,21:42 - 21:45,,,,21:42,21:42 - 21:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:45,21:45 - 21:46,第二个,zh,SPEAKER_08,21:45,21:45 - 21:46,第二个,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
21:46,21:46 - 21:48,,,,21:46,21:46 - 21:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
21:48,21:48 - 21:50,排队的时候都是1,zh,SPEAKER_08,21:48,21:48 - 21:50,排队的时候都是1 2,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
21:50,21:50 - 21:51,"Alright, see you soon.",en,SPEAKER_08,21:50,21:50 - 21:51,所以是,zh,Speaker 2 Child,No difference,00:00:00,7,TRUE,TRUE,TRUE
21:51,21:51 - 21:53,The rabbit is next to the basket.,en,SPEAKER_10,21:51,21:51 - 21:54,The rabbit is next to the basket.,en,Speaker 1 System,No difference,00:00:01,0,FALSE,FALSE,TRUE
21:53,21:53 - 22:05,,,,21:54,21:54 - 22:05,next,en,Speaker 2 Child,00:01,00:00:01,1,TRUE,TRUE,TRUE
22:05,22:05 - 22:07,All turtles are biting a stick.,en,SPEAKER_10,22:05,22:05 - 22:07,All turtles are biting a stick.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:07,22:07 - 22:15,,,,22:07,22:07 - 22:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
22:15,22:15 - 22:17,All girls are kissing a flower.,en,SPEAKER_10,22:15,22:15 - 22:17,All girls are kissing a flower.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:17,22:17 - 22:21,,,,22:17,22:17 - 22:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
22:21,22:21 - 22:21,Kissing.,en,SPEAKER_04,22:21,22:21 - 22:21,Kissing.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:21,22:21 - 22:25,,,,22:21,22:21 - 22:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
22:25,22:25 - 22:27,All horses are pulling a wagon.,en,SPEAKER_10,22:25,22:25 - 22:27,All horses are pulling a wagon.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:27,22:27 - 22:35,,,,22:27,22:27 - 22:35,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
22:35,22:35 - 22:37,All squirrels are digging a hole.,en,SPEAKER_10,22:35,22:35 - 22:37,All squirrels are digging a hole.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:37,22:37 - 22:46,,,,22:37,22:37 - 22:46,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
22:46,22:46 - 22:48,Some frogs are holding an apple.,en,SPEAKER_10,22:46,22:46 - 22:48,Some frogs are holding an apple.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:48,22:48 - 22:55,,,,22:48,22:48 - 22:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
22:55,22:55 - 22:57,Some boys are carrying a bucket.,en,SPEAKER_10,22:55,22:55 - 22:57,Some boys are carrying a bucket.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
22:57,22:57 - 23:00,,,,22:57,22:57 - 23:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:00,23:00 - 23:01,We'll book it.,en,SPEAKER_08,23:00,23:00 - 23:01,a bucket,en,Speaker 2 Child,No difference,00:00:00,2,TRUE,FALSE,TRUE
23:01,23:01 - 23:04,,,,23:01,23:01 - 23:04,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:04,23:04 - 23:06,Some animals are scratching the tree.,en,SPEAKER_10,23:04,23:04 - 23:06,Some animals are scratching the tree.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:06,23:06 - 23:12,,,,23:06,23:06 - 23:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:12,23:12 - 23:13,W resources and the,en,SPEAKER_08,23:12,23:12 - 23:13,为什么要scratch tree啊好奇怪,en + zh,Speaker 2 Child,No difference,00:00:00,10,TRUE,TRUE,TRUE
23:13,23:13 - 23:14,,,,23:13,23:13 - 23:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:14,23:14 - 23:16,Some animals are running a race.,en,SPEAKER_10,23:14,23:14 - 23:16,Some animals are running a race.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:16,23:16 - 23:20,,,,23:16,23:16 - 23:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:20,23:20 - 23:21,Why you-,en,SPEAKER_10,23:20,23:20 - 23:21,lion,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
23:21,23:21 - 23:22,,,,23:21,23:21 - 23:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:22,23:22 - 23:22,Bye.,en,SPEAKER_10,23:22,23:22 - 23:22,and,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
23:22,23:22 - 23:24,,,,23:22,23:22 - 23:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:24,23:24 - 23:26,You just passed halfway.,en,SPEAKER_10,23:24,23:24 - 23:26,You just passed halfway.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:26,23:26 - 23:27,,,,23:26,23:26 - 23:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:27,23:27 - 23:29,And puppy's getting excited about all his food.,en,SPEAKER_10,23:27,23:27 - 23:29,And puppy's getting excited about all his food.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:29,23:29 - 23:30,,,,23:29,23:29 - 23:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:30,23:30 - 23:34,"But that's not all. if we keep going, he'll get even more.",en,SPEAKER_10,23:30,23:30 - 23:34,"But that's not all. if we keep going, he'll get even more.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:34,23:34 - 23:37,,,,23:34,23:34 - 23:37,Ready？,en,Speaker 1 System,No difference,00:00:00,1,TRUE,TRUE,TRUE
23:37,23:37 - 23:39,它可能會有一個水,zh,SPEAKER_08,23:37,23:37 - 23:39,它可能會有一個水,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:39,23:39 - 23:45,,,,23:39,23:39 - 23:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:45,23:45 - 23:47,The man is pushed by the woman.,en,SPEAKER_10,23:45,23:45 - 23:47,The man is pushed by the woman.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:47,23:47 - 23:58,,,,23:47,23:47 - 23:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
23:58,23:58 - 23:59,The chicken is hugged by the penguin.,en,SPEAKER_10,23:58,23:58 - 23:59,The chicken is hugged by the penguin.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
23:59,23:59 - 24:02,,,,23:59,23:59 - 24:02,,,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
24:02,24:02 - 24:04,Bye the penguins,en,SPEAKER_08,24:02,24:02 - 24:04,By the penguin,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
24:04,24:04 - 24:08,,,,24:04,24:04 - 24:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:08,24:08 - 24:10,The girl is kissed by the boy.,en,SPEAKER_10,24:08,24:08 - 24:10,The girl is kissed by the boy.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
24:10,24:10 - 24:20,,,,24:10,24:10 - 24:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:20,24:20 - 24:22,The elephant is tickled by the bird.,en,SPEAKER_10,24:20,24:20 - 24:22,The elephant is tickled by the bird.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
24:22,24:22 - 24:29,,,,24:22,24:22 - 24:29,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:29,24:29 - 24:31,The sheep is carried by the dinosaur.,en,SPEAKER_10,24:29,24:29 - 24:35,The sheep is carried by the dinosaur.,en,Speaker 1 System,No difference,00:00:04,0,FALSE,FALSE,TRUE
24:31,24:31 - 24:37,,,,24:35,24:35 - 24:37,unclear,zh,Speaker 3 Parent,00:04,00:00:04,1,TRUE,TRUE,TRUE
24:37,24:37 - 24:38,Yeah.,en,SPEAKER_02,24:37,24:37 - 24:38,umm,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
24:38,24:38 - 24:40,The turtle is poked by the bird.,en,SPEAKER_10,24:38,24:38 - 24:40,The turtle is poked by the bird.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
24:40,24:40 - 24:42,,,,24:40,24:40 - 24:42,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:42,24:42 - 24:45,The turtle is poked by the bird. that's...,en,SPEAKER_08,24:42,24:42 - 24:45,The turtle is poked by the bird. that's...,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
24:45,24:45 - 24:46,,,,24:45,24:45 - 24:46,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:46,24:46 - 24:47,- yes.,en,SPEAKER_10,24:46,24:46 - 24:47,good job,en,Speaker 3 Parent,No difference,00:00:00,1,TRUE,FALSE,TRUE
24:47,24:47 - 24:49,,,,24:47,24:47 - 24:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:49,24:49 - 24:51,The boy is kicked by the monkey.,en,SPEAKER_10,24:49,24:49 - 24:51,The boy is kicked by the monkey.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
24:51,24:51 - 24:53,,,,24:51,24:51 - 24:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:53,24:53 - 24:54,*니 длnyк софт*,en,SPEAKER_02,24:53,24:53 - 24:54,,,,No difference,00:00:00,0,TRUE,FALSE,FALSE
24:54,24:54 - 24:58,,,,24:54,24:54 - 24:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
24:58,24:58 - 25:00,The cat is licked by the rabbit.,en,SPEAKER_10,24:58,24:58 - 25:00,The cat is licked by the rabbit.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:00,25:00 - 25:04,,,,25:00,25:00 - 25:04,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:04,25:04 - 25:08,"You're getting so close to the end, only eight more sentences.",en,SPEAKER_10,25:04,25:04 - 25:08,"You're getting so close to the end, only eight more sentences.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:08,25:08 - 25:09,,,,25:08,25:08 - 25:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:09,25:09 - 25:11,Puppy is getting ready to get eating.,en,SPEAKER_10,25:09,25:09 - 25:11,Puppy is getting ready to get eating.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:11,25:11 - 25:13,"But you can get him more food, right?",en,SPEAKER_10,25:11,25:11 - 25:13,"But you can get him more food, right?",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:13,25:13 - 25:14,,,,25:13,25:13 - 25:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:14,25:14 - 25:15,Let's finish up.,en,SPEAKER_10,25:14,25:14 - 25:15,Let's finish up.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:15,25:15 - 25:18,,,,25:15,25:15 - 25:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
